hhid,hhea,c,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,close,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmt,getbenefit,logc,unob_c,distt_q,pmt_q,c_q,unob_c_q,col2,col3,col4,col5,col6
322049,322,646289.1,5059.167,4807.789,6220.855,7084.721,16666.67,1,0.0,1,0.5,175.3095,7,5800.031,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,923.4857,475.329,1655.822,2243.813,12.8745,0.0,13.379002205875903,0.20947756557941233,3,2,4,3,0.273689388394437,0.09733154655800683,0.017762994700007355,0.22206538933925607,0.32767362316357435
25043,25,646706.4,5215.165,4238.514,6265.994,6360.564,19444.44,0,0.0,0,1.0,175.9551,6,4311.376,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,1616.1,377.2789,2258.932,2444.997,12.58183,0.0,13.379647683782808,0.42851744556534044,3,2,4,3,0.310280043878365,0.14240279934579064,0.0529501983790695,0.26385590816594984,0.39788833463839524
592029,592,646863.1,3857.351,3857.351,5161.649,5462.344,29166.67,1,1.0,0,0.0,171.7391,4,5390.526,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,695.5739,967.1942,12.22879,0.0,13.379889959131395,0.6922030520034745,1,1,4,3,0.5446147439909536,0.36436758096203,0.2857293229694066,0.41688628024440494,0.6716872146871921
228037,228,647787.7,5257.073,5257.073,6711.423,6919.016,13888.89,0,1.0,0,0.0,171.7391,6,6818.818,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,703.7344,950.7015,12.86657,0.0,13.381318298197332,0.21771113358501282,1,2,4,3,0.14636369728181936,0.06107411596031462,0.0029640053572251887,0.1840090632611134,0.2622797647715215
422028,422,649089.3,8214.745,8021.049,10268.22,10468.17,27777.78,0,0.0,0,1.0,175.9551,3,4056.808,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,1077.4,754.5577,2363.064,2735.194,12.63726,0.0,13.383325582522728,0.39083271162257915,3,2,4,3,0.2696892722538075,0.29410919256101253,0.2094267619514428,0.3671892757765546,0.6038508768151202
363010,363,649741.1,3094.173,2910.569,4546.553,5084.332,20833.33,1,1.0,1,0.1,125.7222,4,5096.008,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,-55.26675,1125.158,1583.48,13.03188,0.0,13.384329254833933,0.09736548172848813,2,3,4,2,0.25754665732456167,0.17710979797572696,0.07281078192745548,0.28962891709835104,0.45247207393353694
58001,58,649991.1,4216.39,3624.764,5159.05,5254.155,12500.0,0,0.0,0,1.0,175.9551,4,3939.34,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,1000.0,350.1753,1596.651,1769.349,13.11586,0.0,13.384713949470386,0.03508313879157754,3,3,4,2,0.12546545658616895,0.05037413799902747,0.0013596746282218755,0.17409627549460915,0.23910323809396247
272004,272,650190.5,6444.792,5893.488,7627.176,7668.522,29166.67,0,0.0,0,1.0,175.9551,4,6668.621,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,1000.0,350.1753,1596.651,1769.349,12.99646,0.0,13.385020675856245,0.12448779666421395,3,3,4,2,0.24876961831691818,0.3379219051651414,0.25890031448657763,0.40072005427505936,0.6530791372101818
456009,456,650759.5,6543.04,7875.857,7735.753,8528.811,16666.67,0,0.0,1,3.5,175.3095,3,5005.842,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,833.3333,1881.271,1682.277,2322.812,13.79776,0.0,13.3858954212904,-0.47257860112068606,4,3,4,1,0.13895887409142585,0.08967383858290627,0.01450760766030445,0.20576601286955623,0.3175340116348712
87010,87,650896.8,6272.738,6272.738,8328.354,8527.819,16666.67,1,1.0,0,0.0,171.7391,3,4068.105,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1285.664,1657.794,13.03584,0.0,13.386106383278614,0.09618760340024046,1,3,4,2,0.14986582943763704,0.09000778738531334,0.01450760766030445,0.21287953589290232,0.319547528661048
422018,422,652058.9,5755.732,5432.409,7234.198,7397.981,29166.67,0,0.0,0,1.0,175.9551,4,3622.55,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,565.9183,964.2483,1243.345,12.64338,0.0,13.387890174251924,0.39083047470270316,3,2,4,3,0.29002896104777276,0.3405768344080818,0.25890031448657763,0.40185141185522744,0.658304449984273
299050,299,653851.2,4824.878,5150.102,6187.201,6455.956,12500.0,0,0.0,0,0.4,175.9551,4,6227.154,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,187.314,681.4421,938.9307,13.07497,0.0,13.390635081616287,0.07151695450945716,2,3,4,2,0.12288658686175714,0.04777742147452358,0.001032816738453272,0.16666927809745938,0.2358260640543717
559035,559,655410.8,1956.74,1959.041,4372.973,5292.12,25000.0,0,1.0,1,0.2,125.7222,2,1680.54,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,-8.494038,2205.859,3078.048,13.25032,0.0,13.393017493597503,-0.056949228871189916,2,3,4,2,0.22235297298405593,0.2706685178909283,0.16600101814203577,0.35542708708547516,0.5770186778567999
442020,442,655515.5,4394.607,4394.607,6122.531,6504.917,29166.67,0,1.0,0,0.0,171.7391,4,3800.09,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,1078.44,1471.729,12.89023,0.0,13.393177227978029,0.21191464411129424,1,2,4,3,0.24863360772289303,0.3472552542917496,0.2857293229694066,0.40510969012388165,0.667928005108249
97022,97,656571.4,6749.252,6749.252,9313.167,9949.327,38888.89,0,1.0,0,0.0,171.7391,3,4377.143,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1498.823,2084.11,12.86063,0.0,13.394786725379369,0.23561207092644132,1,2,4,3,0.36602705793613627,0.5336660896933455,0.5321794947834358,0.5324210919291844,0.8467571288028045
327046,327,657150.8,10085.11,8853.622,11549.92,12575.83,30555.55,0,0.0,1,1.5,175.3095,6,8762.011,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,1616.1,903.4067,2414.358,3044.212,12.48096,0.0,13.395668799287485,0.5198091502582187,4,1,4,3,0.6266678376658755,0.3302558093138064,0.25890031448657763,0.396971828110318,0.6617664521742785
101007,101,657217.3,7838.188,7838.188,9770.699,10101.4,29166.67,0,1.0,0,0.0,171.7391,4,10953.62,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,695.5739,967.1942,12.91423,0.0,13.395769988596715,0.1965982727728406,1,2,4,3,0.26183246579929836,0.3165447369216612,0.2334368632084104,0.3820841299364304,0.643319651915081
94024,94,658519.8,2616.562,2825.502,3956.291,4367.612,27777.78,0,0.0,0,0.2,175.9551,3,2532.769,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,175.3272,946.2742,1327.277,13.05634,0.0,13.397749868050559,0.09253370462545973,2,3,4,2,0.2479199529144705,0.3260851890797782,0.2334368632084104,0.3907175224670451,0.6456447512251828
236031,236,658772.4,5078.908,5078.908,6735.988,7081.731,23333.33,0,1.0,0,0.0,171.7391,5,5489.77,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,881.0229,1213.925,12.76974,0.0,13.39813338205466,0.3067821027510895,1,2,4,3,0.2475186740944009,0.2077630963182418,0.11263789973657647,0.308672671681878,0.5064797418733037
272024,272,659062.5,8378.843,8466.439,9833.099,9813.477,37500.0,0,0.0,0,1.0,175.9551,4,9763.889,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,350.1753,596.6514,769.3493,12.7588,0.0,13.39857364965523,0.31538594966879074,3,2,4,3,0.36835069337252496,0.4875685936093775,0.46775658095332523,0.49929031395156237,0.8179315711728005
352007,352,659372.0,6108.261,5435.812,7995.042,8420.374,29166.67,0,1.0,1,1.0,125.7222,4,4884.237,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,611.8141,1495.065,1912.458,13.02787,0.0,13.399043145873184,0.11507169023224506,3,3,4,2,0.32746991389447494,0.32753240820319984,0.25890031448657763,0.39491687542111487,0.655789377168659
272009,272,660424.6,2765.247,2833.168,4106.113,4517.523,27777.78,1,0.0,0,0.2,175.9551,3,2540.094,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,175.3272,946.2742,1327.277,12.38249,0.0,13.400638240485764,0.5982582674489834,2,1,4,3,0.5106301699539079,0.32225727398210896,0.2334368632084104,0.38895184966974294,0.6445692163458362
184025,184,660442.0,1407.033,1605.511,1984.586,2116.053,6250.0,0,1.0,1,1.0,125.7222,8,4634.681,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,0.0,189.2872,462.5535,591.6894,13.01726,0.0,13.400664586825357,0.12461045993713604,3,3,4,2,0.11161896482369663,0.018951683428941296,0.0,0.11890086287163719,0.14598047694524374
309036,309,660580.9,8072.728,8271.677,9465.017,9121.499,27777.78,0,0.0,0,2.0,175.9551,3,3669.894,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,1616.1,1306.447,2597.253,2664.871,12.81323,0.0,13.400874878411539,0.27707075957396654,4,2,4,3,0.26241619287957524,0.28100108340848623,0.2094267619514428,0.3555626148676507,0.6047563478687686
22091,22,660621.4,3395.442,3395.442,4689.453,4925.104,16666.67,0,1.0,0,0.0,171.7391,5,3670.119,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,826.2107,1104.3,12.61739,0.0,13.400936186206739,0.4232705841394395,1,2,4,3,0.26289913759314676,0.09634246452967271,0.01450760766030445,0.22219264043191578,0.33950292950826566
273031,273,660675.6,4848.882,4848.882,6040.712,6079.94,20833.33,1,1.0,0,0.0,171.7391,4,6776.16,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,596.6514,769.3493,12.22032,1.0,13.401018226807802,0.7196517508330906,1,1,4,3,0.5132291901977418,0.15806185949061047,0.062265258595992815,0.2719960275567302,0.4388197246259938
375038,375,660877.6,2684.395,2774.833,4000.045,4469.091,7142.857,0,1.0,1,0.2,125.7222,7,5140.159,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,-3.922061,1018.54,1421.267,13.09546,0.0,13.401323927708185,0.06691587919294761,2,3,4,2,0.11664916199727114,0.02048418232317231,0.0,0.12239008980300309,0.15356683495097703
126055,126,661754.8,5261.537,5261.537,6723.635,7055.911,23333.33,0,1.0,0,0.0,171.7391,5,9191.039,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,579.0699,818.9771,12.53741,0.0,13.402650373557563,0.4846669537374382,1,1,4,3,0.3774147260625593,0.20366880438118345,0.11263789973657647,0.3054871045532498,0.5050405595408886
97081,97,661997.6,7851.958,7851.958,9875.158,10170.31,10000.0,1,1.0,0,0.0,171.7391,5,8487.148,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,862.7522,1177.383,12.92979,0.0,13.40301720953493,0.19223440649217416,1,3,4,3,0.10885905705634139,0.02568623824135314,5.4072818490862775e-6,0.13022614945788125,0.1751766325833283
380041,380,662335.7,3321.308,3401.626,4468.938,4814.744,23333.33,0,1.0,1,0.5,125.7222,5,6899.33,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,200.0,115.6716,1028.997,1324.526,13.08468,0.0,13.403527806085428,0.07716394267427162,3,3,4,2,0.2586187696184416,0.21606640306474753,0.11263789973657647,0.31581045402014235,0.5202670703927642
542027,542,663648.8,3981.064,4027.91,4966.323,5051.875,20833.33,0,0.0,0,1.0,175.9551,4,4424.325,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,350.1753,596.6514,769.3493,13.37668,0.0,13.40550837287069,-0.1387499293523522,3,3,4,2,0.17295753883484466,0.16054481376821203,0.062265258595992815,0.2746154661945302,0.445559630980742
56036,56,664633.9,7604.707,8411.716,8520.77,8091.421,20833.33,1,0.0,0,2.0,175.9551,4,8861.786,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,606.2961,455.3336,486.7137,12.60248,0.0,13.406991641726949,0.4404520878880227,4,2,4,3,0.299840175791074,0.14088061452936484,0.0529501983790695,0.25104288475548586,0.4176071067305493
313046,313,665217.7,4882.218,4882.218,6050.146,6242.158,21428.57,0,1.0,0,0.0,171.7391,7,11939.8,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,397.4708,552.6824,12.68764,0.0,13.407869634485694,0.37778251075217817,1,2,4,3,0.2568160911059366,0.1654032819014783,0.07281078192745548,0.2775143170044713,0.45498626620003174
327032,327,665665.7,13309.77,15961.31,14998.14,15976.07,27777.78,0,0.0,1,5.0,175.3095,3,6051.506,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,2154.8,3823.776,3358.373,4225.138,12.99366,0.0,13.408542871550521,0.15009939108682424,4,3,4,2,0.2957654851053724,0.23968781733539674,0.16600101814203577,0.3083310074875982,0.5644437432707535
485045,485,668128.6,9127.908,10506.74,10958.4,10743.58,25000.0,0,0.0,0,1.5,175.9551,2,5567.738,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,500.0,961.2573,1551.985,1756.063,13.17746,0.0,13.412235948960214,0.016638366258076687,4,3,4,2,0.1827616778707336,0.20705777822935995,0.11263789973657647,0.29606158122059045,0.5209107102304976
543013,543,668333.3,3359.544,3473.389,4834.31,5353.403,37500.0,0,1.0,1,0.2,125.7222,4,5940.741,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,-4.247019,1102.93,1539.024,13.19226,0.0,13.412542280179384,0.005900732770342643,2,3,4,2,0.31298831932558535,0.5190891578093579,0.4999680378683806,0.5211563473402342,0.8405219869616256
562034,562,669011.9,8059.133,9347.313,8964.495,9489.217,23333.33,0,0.0,1,4.0,175.3095,5,11150.2,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,800.0,1230.728,1288.525,1652.005,13.30057,0.0,13.413557126695066,-0.07390684080889187,4,3,4,2,0.17811184355941917,0.1807251360089394,0.08467160117526575,0.2781980556143857,0.48278929531078746
171021,171,670923.8,7314.985,7359.322,9350.219,9937.565,10000.0,0,1.0,1,0.5,125.7222,5,9318.386,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,0.0,186.9368,1339.742,1817.346,12.94285,0.0,13.416410847657197,0.1958824919744302,3,3,4,3,0.13148800551915582,0.025578891948495504,5.4072818490862775e-6,0.13024759392591492,0.17760609389675497
300016,300,671818.4,5341.551,5341.551,5776.097,5545.629,12500.0,1,1.0,0,0.0,171.7391,4,7464.649,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,314.0157,204.078,12.86601,0.0,13.417743344889155,0.25455406002250314,1,2,4,3,0.1327366474476461,0.04324946828933493,0.0007777851169245418,0.16104213300854522,0.2329222536922129
126035,126,672875.0,2674.976,2674.976,3606.468,3853.351,19444.44,0,1.0,0,0.0,171.7391,6,5607.292,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,482.5583,682.4809,12.40726,0.0,13.419314855863258,0.5984511662190446,1,1,4,3,0.41868324978873445,0.13608308425254045,0.03764848206140704,0.25706331109629127,0.4176087682011875
447038,447,672966.3,6784.866,6493.554,7895.901,8665.402,8333.333,0,0.0,1,2.5,175.3095,6,5608.052,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,1616.1,1225.277,2358.223,2931.943,13.12043,0.0,13.419450533078901,0.06640952518992016,4,3,4,2,0.09269499196954666,0.019762885956092442,0.0,0.11890118708398208,0.1540157443888145
307007,307,673529.8,9441.24,9441.24,12195.53,12845.92,12500.0,0,1.0,0,0.0,171.7391,4,8163.997,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1169.794,1654.436,12.67817,0.0,13.420287520327355,0.39726704157859416,1,2,4,3,0.15575708292884258,0.035470386125926484,0.0005800912608988147,0.1454371814538652,0.21085367397724664
352001,352,673830.4,6781.546,6883.016,9100.997,9799.742,20833.33,0,1.0,1,0.5,125.7222,4,6911.081,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,233.671,1674.677,2271.683,12.78698,0.0,13.420733726182311,0.31651772042286197,3,2,4,3,0.35954870873766154,0.13848556799006098,0.044775583957887756,0.2535224457038005,0.42390966517116024
380017,380,674077.4,3410.696,3811.549,4614.565,4878.487,12500.0,0,1.0,1,1.0,125.7222,4,5617.312,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,378.5744,925.107,1183.379,13.28138,0.0,13.421100220096456,-0.05204390398010439,3,3,4,2,0.13055372573985458,0.046935054778541305,0.0007777851169245418,0.16648126713367487,0.24391363985950312
52059,52,674854.8,1951.161,1951.161,2878.768,3174.007,16666.67,1,1.0,0,0.0,171.7391,5,3408.357,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,590.3754,841.5879,12.63055,0.0,13.422252835603842,0.43476705951337813,1,2,4,3,0.2595787246120457,0.09554527064348906,0.01450760766030445,0.2229980224132081,0.3497689731766647
9028,9,675422.6,3790.735,3790.735,5183.88,5583.432,29166.67,1,1.0,0,0.0,171.7391,4,5297.432,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,737.9692,1051.985,12.89601,0.0,13.423093848026129,0.2375181482130504,1,2,4,3,0.2758492386875959,0.32516773563469414,0.25890031448657763,0.390561839197624,0.6721517381513886
209056,209,675451.4,22434.98,15500.5,24675.8,24503.52,30555.55,1,0.0,0,1.0,175.9551,6,16886.29,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,377.2789,642.8322,828.8969,12.92535,0.0,13.423136487087959,0.2156668734572751,3,2,4,3,0.19891001061056812,0.22513093751715174,0.16600101814203577,0.3412337474591899,0.5702822240556442
117045,117,675537.4,4166.529,4166.529,5534.239,5884.323,16666.67,1,1.0,0,0.0,171.7391,7,6305.016,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,668.4535,945.3921,12.61374,0.0,13.42326380124499,0.4483218796628403,1,2,4,3,0.25832841480604846,0.08691952831157865,0.011778423738262378,0.21209250997378604,0.3340885322176005
144041,144,677257.9,6651.336,6905.811,9241.998,9996.029,27777.78,0,0.0,0,0.1,175.9551,3,3983.87,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,222.5885,1559.725,2205.915,12.86623,0.0,13.425807424700276,0.2624539727906825,2,2,4,3,0.25852582545311686,0.2702394262724612,0.18693441382120335,0.34941524189372886,0.6159474909705723
554018,554,677837.3,6967.856,6967.856,8455.259,8016.627,16666.67,0,1.0,0,0.0,171.7391,3,4518.916,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,981.1528,1048.771,13.01709,0.0,13.42666256762353,0.15073529708667444,1,3,4,2,0.13502339996855256,0.07662955217159922,0.0095052791615126,0.19840695998399763,0.31483128236662633
37016,37,678288.7,3059.865,3681.149,4353.283,4558.563,12500.0,0,0.0,0,1.0,175.9551,4,2318.936,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,565.9183,964.2483,1243.345,12.29019,0.0,13.427328287500107,0.693823851115166,3,1,4,3,0.39200436563640706,0.04692340700117627,0.0007777851169245418,0.16589589795719953,0.2459515382230085
256021,256,678321.4,12412.24,12170.26,13270.42,12851.98,16666.67,0,0.0,0,3.0,175.9551,3,5217.857,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,3232.2,1817.086,3908.841,3671.947,12.63403,0.0,13.427376495898388,0.4372938956741379,4,2,4,3,0.20001239317425853,0.06318986134292078,0.0095052791615126,0.17715418098980473,0.2789700143336168
298031,298,678449.4,7472.301,7472.301,9655.079,10029.83,29166.67,0,1.0,0,0.0,171.7391,4,6461.423,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1078.44,1471.729,12.79896,0.0,13.427565179204926,0.3144095317435376,1,2,4,3,0.27398732739126264,0.2919103781622119,0.2094267619514428,0.3652430293134551,0.6459742583328276
375040,375,678565.5,4627.724,4815.194,6746.662,7413.768,20833.33,0,1.0,1,0.5,125.7222,4,4761.863,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,404.025,233.671,2078.702,2675.708,13.42181,0.0,13.42773629007524,-0.15019864236554348,3,3,4,2,0.17226160626980813,0.1463312162162227,0.0529501983790695,0.26162594063822975,0.4404233602840575
56025,56,679266.7,4721.316,4283.734,5309.808,5110.687,23333.33,0,0.0,0,2.0,175.9551,5,5391.005,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,1200.0,485.0369,1564.267,1589.371,13.07603,0.0,13.42876911292674,0.10885999915847222,4,3,4,2,0.19388962655280179,0.19175066893481957,0.09792494054302281,0.29904094135271364,0.508946239172796
344021,344,679681.6,2812.441,3147.787,3962.412,4225.242,12500.0,0,1.0,1,1.0,125.7222,4,4531.21,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,250.0,378.5744,1175.107,1433.379,13.34201,0.0,13.429379732201795,-0.08900733648149384,3,3,4,2,0.1281363740378709,0.047306531256890494,0.0007777851169245418,0.1677018921428244,0.2473472653576884
557044,557,679972.3,8001.561,9065.322,10206.64,11827.94,16666.67,0,0.0,1,1.5,175.3095,3,3999.837,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,1346.75,1806.813,2943.266,4202.974,13.46947,0.0,13.429807341028468,-0.18369214262387068,4,3,4,2,0.1290363178993359,0.07353317822849098,0.0095052791615126,0.1887894463982714,0.3076373794620943
447029,447,680261.9,10938.67,11804.14,13221.35,14844.13,16666.67,0,0.0,1,2.0,175.3095,3,5232.784,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,1292.88,2135.43,2833.261,4036.834,13.32017,0.0,13.430233150061023,-0.07185660854126574,4,3,4,2,0.11972119459455885,0.06518014751241921,0.007624293895566369,0.1774560820306337,0.28851656008138016
456148,456,681293.7,4557.402,5936.445,5710.16,6517.516,27777.78,1,0.0,1,3.0,175.3095,3,3585.756,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,666.6667,1702.979,1550.345,2225.615,13.12115,0.0,13.431748769691264,0.07817048784356828,4,3,4,2,0.21634010000905504,0.2816659594624982,0.18693441382120335,0.35191636583547725,0.6312911164193585
307027,307,683202.4,3511.503,3511.503,5189.767,5655.2,29166.67,0,1.0,0,0.0,171.7391,4,3036.455,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1124.117,1563.083,12.86649,0.0,13.434546434330889,0.2709989668250934,1,2,4,3,0.27011627614147526,0.31732934372885396,0.2334368632084104,0.3854370312959886,0.674095000585027
211011,211,683226.1,3886.292,3779.961,4749.314,4880.29,16666.67,1,0.0,0,0.5,175.9551,7,7970.972,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,357.1429,122.8206,738.463,877.524,12.20571,0.0,13.434581123302909,0.7641168314071063,3,1,4,3,0.46904695603455876,0.08503279894576342,0.011778423738262378,0.2108105910664749,0.3359660844595803
422056,422,683627.0,7249.41,8030.417,8700.909,8705.629,19444.44,0,0.0,0,1.0,175.9551,6,8545.338,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,269.35,377.2789,912.1822,1098.247,13.16088,0.0,13.43516772622534,0.05194236885025916,3,3,4,2,0.14724070616217555,0.10910772174062058,0.02616263468512231,0.2247396724576613,0.38302837389815225
245033,245,685436.5,10130.71,10598.7,11660.35,11179.48,16666.67,0,0.0,0,2.0,175.9551,3,4895.975,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,1077.4,1306.447,2058.553,2126.171,12.6841,0.0,13.43781114057928,0.4103656138094429,4,2,4,3,0.18759909808989378,0.0655267315026678,0.007624293895566369,0.18037696025654318,0.2937346437971561
173052,173,685466.7,5210.539,5261.845,6254.716,7010.173,23333.33,0,0.0,1,1.0,175.3095,5,7140.278,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,800.0,543.792,1413.57,1902.095,13.60765,0.0,13.437855199124048,-0.27875611177153203,3,3,4,1,0.17939606882258521,0.18303102540027633,0.08467160117526575,0.28942470174990914,0.5052087878596176
543026,543,685705.4,7386.147,7546.161,9349.975,10011.94,29166.67,1,1.0,1,0.1,125.7222,4,13061.05,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,-55.26675,1125.158,1583.48,12.3312,0.0,13.438203368405512,0.6740967027888072,2,1,4,3,0.6008065445839706,0.28365860095367784,0.2094267619514428,0.35858774847151587,0.6465980150782673
258010,258,687121.4,8149.953,8149.953,10217.19,10511.61,30000.0,0,1.0,0,0.0,171.7391,5,8809.249,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,862.7522,1177.383,12.69702,0.0,13.440266265927843,0.40317965645441056,1,2,4,3,0.3145996451788834,0.2933570108928642,0.2094267619514428,0.3656520533859328,0.6621509764330651
344032,344,687297.6,3963.982,3781.704,5352.912,5777.973,29166.67,0,1.0,1,0.5,125.7222,4,6109.312,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,144.5894,1036.246,1405.657,13.38925,0.0,13.440522665178676,-0.11311554490691833,3,3,4,2,0.2359584123433104,0.30838252618130807,0.2334368632084104,0.3801949459257231,0.6709429253788499
